[run number],number-of-tasks,vicinity-radius,dependence-exponent,number-of-people,willingness-to-help,initial-patience,self-conscious-coeff,[step]
533,100,10,0.5,50,100,100,1,32
536,100,10,0.5,50,100,100,1,34
537,100,10,0.5,50,100,100,1,29
539,100,10,0.5,50,100,100,1,30
538,100,10,0.5,50,100,100,1,31
540,100,10,0.5,50,100,100,1,33
545,100,10,0.5,50,100,100,1,36
547,100,10,0.5,50,100,100,1,32
549,100,10,0.5,50,100,100,1,32
544,100,10,0.5,50,100,100,1,51
543,100,10,0.5,50,100,100,1,30
546,100,10,0.5,50,100,100,1,50
541,100,10,0.5,50,100,100,1,32
550,100,10,0.5,50,100,100,1,41
551,100,10,0.5,50,100,100,1,36
542,100,10,0.5,50,100,100,1,33
554,100,10,0.5,50,100,100,1,36
556,100,10,0.5,50,100,100,1,32
555,100,10,0.5,50,100,100,1,32
548,100,10,0.5,50,100,100,1,36
553,100,10,0.5,50,100,100,1,32
552,100,10,0.5,50,100,100,1,28
558,100,10,0.5,50,100,100,1,35
557,100,10,0.5,50,100,100,1,39
532,100,10,0.5,50,100,100,1,49
559,100,10,0.5,50,100,100,1,44
564,100,10,0.5,50,100,100,1,29
561,100,10,0.5,50,100,100,1,33
563,100,10,0.5,50,100,100,1,43
560,100,10,0.5,50,100,100,1,33
566,100,10,0.5,50,100,100,1,34
567,100,10,0.5,50,100,100,1,37
568,100,10,0.5,50,100,100,1,34
572,100,10,0.5,50,100,100,1,34
573,100,10,0.5,50,100,100,1,40
575,100,10,0.5,50,100,100,1,28
569,100,10,0.5,50,100,100,1,37
577,100,10,0.5,50,100,100,1,26
576,100,10,0.5,50,100,100,1,40
574,100,10,0.5,50,100,100,1,29
565,100,10,0.5,50,100,100,1,45
570,100,10,0.5,50,100,100,1,37
578,100,10,0.5,50,100,100,1,34
562,100,10,0.5,50,100,100,1,37
583,100,10,0.5,50,100,100,1,27
582,100,10,0.5,50,100,100,1,33
584,100,10,0.5,50,100,100,1,30
585,100,10,0.5,50,100,100,1,28
581,100,10,0.5,50,100,100,1,49
571,100,10,0.5,50,100,100,1,42
580,100,10,0.5,50,100,100,1,60
588,100,10,0.5,50,100,100,1,32
586,100,10,0.5,50,100,100,1,27
587,100,10,0.5,50,100,100,1,43
592,100,10,0.5,50,100,100,1,30
591,100,10,0.5,50,100,100,1,29
594,100,10,0.5,50,100,100,1,30
590,100,10,0.5,50,100,100,1,34
596,100,10,0.5,50,100,100,1,37
598,100,10,0.5,50,100,100,1,28
593,100,10,0.5,50,100,100,1,35
595,100,10,0.5,50,100,100,1,37
579,100,10,0.5,50,100,100,1,42
597,100,10,0.5,50,100,100,1,38
600,100,10,0.5,50,100,100,1,40
601,100,10,0.6,50,100,100,1,36
599,100,10,0.5,50,100,100,1,29
604,100,10,0.6,50,100,100,1,30
606,100,10,0.6,50,100,100,1,31
603,100,10,0.6,50,100,100,1,37
589,100,10,0.5,50,100,100,1,46
602,100,10,0.6,50,100,100,1,43
605,100,10,0.6,50,100,100,1,37
608,100,10,0.6,50,100,100,1,30
609,100,10,0.6,50,100,100,1,31
611,100,10,0.6,50,100,100,1,31
612,100,10,0.6,50,100,100,1,26
613,100,10,0.6,50,100,100,1,38
615,100,10,0.6,50,100,100,1,38
610,100,10,0.6,50,100,100,1,36
614,100,10,0.6,50,100,100,1,38
619,100,10,0.6,50,100,100,1,29
618,100,10,0.6,50,100,100,1,36
617,100,10,0.6,50,100,100,1,36
616,100,10,0.6,50,100,100,1,35
623,100,10,0.6,50,100,100,1,31
624,100,10,0.6,50,100,100,1,32
622,100,10,0.6,50,100,100,1,35
620,100,10,0.6,50,100,100,1,44
625,100,10,0.6,50,100,100,1,36
627,100,10,0.6,50,100,100,1,34
630,100,10,0.6,50,100,100,1,41
628,100,10,0.6,50,100,100,1,40
633,100,10,0.6,50,100,100,1,31
635,100,10,0.6,50,100,100,1,37
607,100,10,0.6,50,100,100,1,39
632,100,10,0.6,50,100,100,1,36
631,100,10,0.6,50,100,100,1,34
621,100,10,0.6,50,100,100,1,36
636,100,10,0.6,50,100,100,1,38
634,100,10,0.6,50,100,100,1,42
637,100,10,0.6,50,100,100,1,35
639,100,10,0.6,50,100,100,1,28
626,100,10,0.6,50,100,100,1,40
640,100,10,0.6,50,100,100,1,35
638,100,10,0.6,50,100,100,1,37
641,100,10,0.6,50,100,100,1,30
646,100,10,0.6,50,100,100,1,35
642,100,10,0.6,50,100,100,1,35
629,100,10,0.6,50,100,100,1,34
644,100,10,0.6,50,100,100,1,39
647,100,10,0.6,50,100,100,1,35
643,100,10,0.6,50,100,100,1,42
645,100,10,0.6,50,100,100,1,36
650,100,10,0.6,50,100,100,1,32
649,100,10,0.6,50,100,100,1,45
652,100,10,0.6,50,100,100,1,36
654,100,10,0.6,50,100,100,1,33
648,100,10,0.6,50,100,100,1,49
651,100,10,0.6,50,100,100,1,39
653,100,10,0.6,50,100,100,1,39
656,100,10,0.6,50,100,100,1,33
660,100,10,0.6,50,100,100,1,33
658,100,10,0.6,50,100,100,1,35
657,100,10,0.6,50,100,100,1,38
662,100,10,0.6,50,100,100,1,32
661,100,10,0.6,50,100,100,1,37
663,100,10,0.6,50,100,100,1,36
664,100,10,0.6,50,100,100,1,30
665,100,10,0.6,50,100,100,1,32
659,100,10,0.6,50,100,100,1,45
666,100,10,0.6,50,100,100,1,33
655,100,10,0.6,50,100,100,1,40
669,100,10,0.6,50,100,100,1,36
667,100,10,0.6,50,100,100,1,43
672,100,10,0.6,50,100,100,1,35
671,100,10,0.6,50,100,100,1,33
673,100,10,0.6,50,100,100,1,31
675,100,10,0.6,50,100,100,1,32
676,100,10,0.6,50,100,100,1,31
674,100,10,0.6,50,100,100,1,40
670,100,10,0.6,50,100,100,1,35
668,100,10,0.6,50,100,100,1,38
681,100,10,0.6,50,100,100,1,29
679,100,10,0.6,50,100,100,1,44
682,100,10,0.6,50,100,100,1,33
680,100,10,0.6,50,100,100,1,39
686,100,10,0.6,50,100,100,1,29
685,100,10,0.6,50,100,100,1,35
