[run number],number-of-tasks,vicinity-radius,self-conscious-coeff,dependence-exponent,number-of-people,initial-patience,willingness-to-help,[step]
761,100,10,1,1,21,100,20,168
764,100,10,1,1,27,100,20,174
763,100,10,1,1,25,100,20,151
755,100,10,1,1,9,100,20,240
757,100,10,1,1,13,100,20,252
765,100,10,1,1,29,100,20,158
762,100,10,1,1,23,100,20,205
754,100,10,1,1,7,100,20,251
758,100,10,1,1,15,100,20,255
753,100,10,1,1,5,100,20,350
766,100,10,1,1,31,100,20,180
769,100,10,1,1,37,100,20,134
752,100,10,1,1,3,100,20,378
771,100,10,1,1,41,100,20,157
770,100,10,1,1,39,100,20,181
768,100,10,1,1,35,100,20,193
774,100,10,1,1,47,100,20,163
776,100,10,1,1,51,100,20,143
767,100,10,1,1,33,100,20,203
772,100,10,1,1,43,100,20,197
775,100,10,1,1,49,100,20,177
777,100,10,1,1,53,100,20,163
773,100,10,1,1,45,100,20,187
779,100,10,1,1,57,100,20,157
778,100,10,1,1,55,100,20,213
782,100,10,1,1,63,100,20,135
781,100,10,1,1,61,100,20,179
780,100,10,1,1,59,100,20,182
784,100,10,1,1,67,100,20,131
783,100,10,1,1,65,100,20,160
789,100,10,1,1,77,100,20,142
785,100,10,1,1,69,100,20,148
787,100,10,1,1,73,100,20,155
786,100,10,1,1,71,100,20,162
788,100,10,1,1,75,100,20,167
790,100,10,1,1,79,100,20,159
792,100,10,1,1,83,100,20,156
791,100,10,1,1,81,100,20,153
793,100,10,1,1,85,100,20,152
794,100,10,1,1,87,100,20,150
796,100,10,1,1,91,100,20,142
797,100,10,1,1,93,100,20,143
795,100,10,1,1,89,100,20,135
798,100,10,1,1,95,100,20,160
805,100,10,1,1,9,100,40,133
806,100,10,1,1,11,100,40,129
807,100,10,1,1,13,100,40,140
803,100,10,1,1,5,100,40,220
804,100,10,1,1,7,100,40,209
800,100,10,1,1,99,100,20,164
799,100,10,1,1,97,100,20,170
808,100,10,1,1,15,100,40,163
810,100,10,1,1,19,100,40,105
811,100,10,1,1,21,100,40,114
809,100,10,1,1,17,100,40,192
802,100,10,1,1,3,100,40,308
812,100,10,1,1,23,100,40,112
813,100,10,1,1,25,100,40,123
751,100,10,1,1,1,100,20,882
814,100,10,1,1,27,100,40,108
815,100,10,1,1,29,100,40,97
817,100,10,1,1,33,100,40,90
821,100,10,1,1,41,100,40,83
816,100,10,1,1,31,100,40,118
819,100,10,1,1,37,100,40,100
818,100,10,1,1,35,100,40,126
820,100,10,1,1,39,100,40,121
822,100,10,1,1,43,100,40,98
823,100,10,1,1,45,100,40,87
824,100,10,1,1,47,100,40,86
825,100,10,1,1,49,100,40,112
827,100,10,1,1,53,100,40,100
826,100,10,1,1,51,100,40,113
828,100,10,1,1,55,100,40,95
830,100,10,1,1,59,100,40,89
829,100,10,1,1,57,100,40,97
831,100,10,1,1,61,100,40,89
834,100,10,1,1,67,100,40,94
837,100,10,1,1,73,100,40,76
835,100,10,1,1,69,100,40,96
832,100,10,1,1,63,100,40,103
838,100,10,1,1,75,100,40,81
836,100,10,1,1,71,100,40,105
833,100,10,1,1,65,100,40,118
839,100,10,1,1,77,100,40,88
842,100,10,1,1,83,100,40,83
841,100,10,1,1,81,100,40,91
840,100,10,1,1,79,100,40,98
844,100,10,1,1,87,100,40,95
846,100,10,1,1,91,100,40,84
845,100,10,1,1,89,100,40,95
847,100,10,1,1,93,100,40,92
848,100,10,1,1,95,100,40,98
843,100,10,1,1,85,100,40,110
849,100,10,1,1,97,100,40,117
854,100,10,1,1,7,100,60,153
856,100,10,1,1,11,100,60,127
857,100,10,1,1,13,100,60,93
801,100,10,1,1,1,100,40,646
855,100,10,1,1,9,100,60,129
850,100,10,1,1,99,100,40,97
861,100,10,1,1,21,100,60,94
859,100,10,1,1,17,100,60,106
858,100,10,1,1,15,100,60,97
860,100,10,1,1,19,100,60,92
863,100,10,1,1,25,100,60,85
852,100,10,1,1,3,100,60,217
862,100,10,1,1,23,100,60,112
853,100,10,1,1,5,100,60,213
865,100,10,1,1,29,100,60,92
864,100,10,1,1,27,100,60,79
869,100,10,1,1,37,100,60,72
866,100,10,1,1,31,100,60,81
868,100,10,1,1,35,100,60,83
870,100,10,1,1,39,100,60,87
867,100,10,1,1,33,100,60,90
871,100,10,1,1,41,100,60,80
872,100,10,1,1,43,100,60,80
873,100,10,1,1,45,100,60,81
874,100,10,1,1,47,100,60,79
875,100,10,1,1,49,100,60,80
876,100,10,1,1,51,100,60,82
877,100,10,1,1,53,100,60,78
878,100,10,1,1,55,100,60,76
881,100,10,1,1,61,100,60,57
879,100,10,1,1,57,100,60,84
882,100,10,1,1,63,100,60,67
880,100,10,1,1,59,100,60,72
883,100,10,1,1,65,100,60,69
885,100,10,1,1,69,100,60,57
884,100,10,1,1,67,100,60,75
886,100,10,1,1,71,100,60,77
889,100,10,1,1,77,100,60,55
887,100,10,1,1,73,100,60,65
891,100,10,1,1,81,100,60,67
888,100,10,1,1,75,100,60,72
892,100,10,1,1,83,100,60,82
890,100,10,1,1,79,100,60,82
893,100,10,1,1,85,100,60,70
896,100,10,1,1,91,100,60,67
894,100,10,1,1,87,100,60,68
895,100,10,1,1,89,100,60,69
851,100,10,1,1,1,100,60,510
898,100,10,1,1,95,100,60,66
897,100,10,1,1,93,100,60,66
899,100,10,1,1,97,100,60,66
900,100,10,1,1,99,100,60,70
904,100,10,1,1,7,100,80,136
906,100,10,1,1,11,100,80,93
905,100,10,1,1,9,100,80,114
903,100,10,1,1,5,100,80,144
909,100,10,1,1,17,100,80,78
907,100,10,1,1,13,100,80,97
908,100,10,1,1,15,100,80,98
914,100,10,1,1,27,100,80,64
911,100,10,1,1,21,100,80,91
910,100,10,1,1,19,100,80,86
912,100,10,1,1,23,100,80,87
913,100,10,1,1,25,100,80,81
915,100,10,1,1,29,100,80,85
916,100,10,1,1,31,100,80,66
917,100,10,1,1,33,100,80,69
918,100,10,1,1,35,100,80,54
919,100,10,1,1,37,100,80,56
920,100,10,1,1,39,100,80,55
921,100,10,1,1,41,100,80,53
922,100,10,1,1,43,100,80,56
925,100,10,1,1,49,100,80,58
923,100,10,1,1,45,100,80,51
926,100,10,1,1,51,100,80,50
924,100,10,1,1,47,100,80,67
927,100,10,1,1,53,100,80,61
928,100,10,1,1,55,100,80,60
929,100,10,1,1,57,100,80,53
902,100,10,1,1,3,100,80,253
932,100,10,1,1,63,100,80,49
931,100,10,1,1,61,100,80,61
934,100,10,1,1,67,100,80,47
930,100,10,1,1,59,100,80,80
933,100,10,1,1,65,100,80,56
935,100,10,1,1,69,100,80,56
936,100,10,1,1,71,100,80,51
938,100,10,1,1,75,100,80,51
939,100,10,1,1,77,100,80,56
940,100,10,1,1,79,100,80,55
943,100,10,1,1,85,100,80,57
937,100,10,1,1,73,100,80,78
942,100,10,1,1,83,100,80,62
945,100,10,1,1,89,100,80,56
946,100,10,1,1,91,100,80,53
944,100,10,1,1,87,100,80,71
941,100,10,1,1,81,100,80,110
947,100,10,1,1,93,100,80,62
950,100,10,1,1,99,100,80,56
948,100,10,1,1,95,100,80,59
949,100,10,1,1,97,100,80,62
957,100,10,1,1,13,100,100,71
959,100,10,1,1,17,100,100,82
956,100,10,1,1,11,100,100,98
958,100,10,1,1,15,100,100,89
901,100,10,1,1,1,100,80,486
963,100,10,1,1,25,100,100,56
961,100,10,1,1,21,100,100,97
962,100,10,1,1,23,100,100,61
960,100,10,1,1,19,100,100,83
964,100,10,1,1,27,100,100,67
955,100,10,1,1,9,100,100,135
953,100,10,1,1,5,100,100,158
954,100,10,1,1,7,100,100,185
965,100,10,1,1,29,100,100,79
966,100,10,1,1,31,100,100,55
968,100,10,1,1,35,100,100,58
967,100,10,1,1,33,100,100,62
971,100,10,1,1,41,100,100,60
972,100,10,1,1,43,100,100,47
970,100,10,1,1,39,100,100,54
969,100,10,1,1,37,100,100,75
974,100,10,1,1,47,100,100,53
975,100,10,1,1,49,100,100,50
973,100,10,1,1,45,100,100,66
976,100,10,1,1,51,100,100,49
977,100,10,1,1,53,100,100,45
952,100,10,1,1,3,100,100,248
978,100,10,1,1,55,100,100,61
979,100,10,1,1,57,100,100,52
981,100,10,1,1,61,100,100,46
980,100,10,1,1,59,100,100,52
982,100,10,1,1,63,100,100,48
983,100,10,1,1,65,100,100,45
984,100,10,1,1,67,100,100,56
985,100,10,1,1,69,100,100,54
988,100,10,1,1,75,100,100,45
987,100,10,1,1,73,100,100,52
986,100,10,1,1,71,100,100,69
990,100,10,1,1,79,100,100,48
991,100,10,1,1,81,100,100,55
989,100,10,1,1,77,100,100,56
992,100,10,1,1,83,100,100,46
993,100,10,1,1,85,100,100,49
994,100,10,1,1,87,100,100,51
995,100,10,1,1,89,100,100,47
998,100,10,1,1,95,100,100,42
996,100,10,1,1,91,100,100,49
997,100,10,1,1,93,100,100,48
999,100,10,1,1,97,100,100,49
1000,100,10,1,1,99,100,100,50
951,100,10,1,1,1,100,100,482
1013,100,10,1,1,25,100,20,153
1005,100,10,1,1,9,100,20,234
1012,100,10,1,1,23,100,20,196
1010,100,10,1,1,19,100,20,186
1004,100,10,1,1,7,100,20,217
1011,100,10,1,1,21,100,20,192
1007,100,10,1,1,13,100,20,198
1015,100,10,1,1,29,100,20,173
1003,100,10,1,1,5,100,20,277
1009,100,10,1,1,17,100,20,206
1008,100,10,1,1,15,100,20,259
1014,100,10,1,1,27,100,20,218
1006,100,10,1,1,11,100,20,299
1017,100,10,1,1,33,100,20,158
1016,100,10,1,1,31,100,20,188
1018,100,10,1,1,35,100,20,180
1021,100,10,1,1,41,100,20,152
1023,100,10,1,1,45,100,20,147
1019,100,10,1,1,37,100,20,176
1022,100,10,1,1,43,100,20,185
1020,100,10,1,1,39,100,20,168
1025,100,10,1,1,49,100,20,172
1026,100,10,1,1,51,100,20,145
1024,100,10,1,1,47,100,20,193
1028,100,10,1,1,55,100,20,217
1027,100,10,1,1,53,100,20,162
1029,100,10,1,1,57,100,20,158
1002,100,10,1,1,3,100,20,546
1030,100,10,1,1,59,100,20,214
1031,100,10,1,1,61,100,20,155
1037,100,10,1,1,73,100,20,147
1036,100,10,1,1,71,100,20,145
1034,100,10,1,1,67,100,20,160
1035,100,10,1,1,69,100,20,167
1032,100,10,1,1,63,100,20,173
1042,100,10,1,1,83,100,20,139
1033,100,10,1,1,65,100,20,202
1040,100,10,1,1,79,100,20,154
1041,100,10,1,1,81,100,20,155
1038,100,10,1,1,75,100,20,189
1039,100,10,1,1,77,100,20,184
1043,100,10,1,1,85,100,20,147
1044,100,10,1,1,87,100,20,149
1001,100,10,1,1,1,100,20,867
1046,100,10,1,1,91,100,20,132
1058,100,10,1,1,15,100,40,122
1045,100,10,1,1,89,100,20,150
1055,100,10,1,1,9,100,40,140
1056,100,10,1,1,11,100,40,165
1057,100,10,1,1,13,100,40,146
1054,100,10,1,1,7,100,40,193
1053,100,10,1,1,5,100,40,171
1050,100,10,1,1,99,100,20,137
1047,100,10,1,1,93,100,20,156
1048,100,10,1,1,95,100,20,154
1049,100,10,1,1,97,100,20,174
1060,100,10,1,1,19,100,40,116
1059,100,10,1,1,17,100,40,137
1062,100,10,1,1,23,100,40,95
1064,100,10,1,1,27,100,40,109
1063,100,10,1,1,25,100,40,112
1061,100,10,1,1,21,100,40,127
1065,100,10,1,1,29,100,40,123
1066,100,10,1,1,31,100,40,104
1071,100,10,1,1,41,100,40,93
1068,100,10,1,1,35,100,40,117
1070,100,10,1,1,39,100,40,100
1069,100,10,1,1,37,100,40,100
1067,100,10,1,1,33,100,40,149
1073,100,10,1,1,45,100,40,96
1072,100,10,1,1,43,100,40,99
1074,100,10,1,1,47,100,40,96
1075,100,10,1,1,49,100,40,90
1076,100,10,1,1,51,100,40,95
1077,100,10,1,1,53,100,40,92
1079,100,10,1,1,57,100,40,86
1052,100,10,1,1,3,100,40,409
1078,100,10,1,1,55,100,40,86
1080,100,10,1,1,59,100,40,80
1081,100,10,1,1,61,100,40,89
1082,100,10,1,1,63,100,40,133
1085,100,10,1,1,69,100,40,105
1084,100,10,1,1,67,100,40,97
1087,100,10,1,1,73,100,40,73
1083,100,10,1,1,65,100,40,121
1086,100,10,1,1,71,100,40,97
1088,100,10,1,1,75,100,40,100
1090,100,10,1,1,79,100,40,97
1091,100,10,1,1,81,100,40,97
1089,100,10,1,1,77,100,40,98
1092,100,10,1,1,83,100,40,92
1093,100,10,1,1,85,100,40,92
1096,100,10,1,1,91,100,40,88
1094,100,10,1,1,87,100,40,104
1095,100,10,1,1,89,100,40,88
1097,100,10,1,1,93,100,40,96
1100,100,10,1,1,99,100,40,86
1098,100,10,1,1,95,100,40,96
1099,100,10,1,1,97,100,40,113
1104,100,10,1,1,7,100,60,127
1051,100,10,1,1,1,100,40,662
1106,100,10,1,1,11,100,60,117
1105,100,10,1,1,9,100,60,131
1108,100,10,1,1,15,100,60,81
1107,100,10,1,1,13,100,60,125
1109,100,10,1,1,17,100,60,110
1103,100,10,1,1,5,100,60,156
1111,100,10,1,1,21,100,60,85
1110,100,10,1,1,19,100,60,115
1114,100,10,1,1,27,100,60,77
1116,100,10,1,1,31,100,60,82
1112,100,10,1,1,23,100,60,90
1102,100,10,1,1,3,100,60,196
1119,100,10,1,1,37,100,60,62
1113,100,10,1,1,25,100,60,80
1117,100,10,1,1,33,100,60,82
1115,100,10,1,1,29,100,60,98
1122,100,10,1,1,43,100,60,60
1120,100,10,1,1,39,100,60,73
1118,100,10,1,1,35,100,60,118
1121,100,10,1,1,41,100,60,100
1125,100,10,1,1,49,100,60,57
1124,100,10,1,1,47,100,60,66
1123,100,10,1,1,45,100,60,73
1126,100,10,1,1,51,100,60,64
1127,100,10,1,1,53,100,60,62
1130,100,10,1,1,59,100,60,61
1129,100,10,1,1,57,100,60,63
1132,100,10,1,1,63,100,60,63
1134,100,10,1,1,67,100,60,61
1128,100,10,1,1,55,100,60,73
1131,100,10,1,1,61,100,60,65
1133,100,10,1,1,65,100,60,76
1136,100,10,1,1,71,100,60,57
1137,100,10,1,1,73,100,60,64
1135,100,10,1,1,69,100,60,84
1141,100,10,1,1,81,100,60,60
1142,100,10,1,1,83,100,60,81
1138,100,10,1,1,75,100,60,72
1140,100,10,1,1,79,100,60,77
1139,100,10,1,1,77,100,60,75
1143,100,10,1,1,85,100,60,79
1147,100,10,1,1,93,100,60,55
1146,100,10,1,1,91,100,60,77
1144,100,10,1,1,87,100,60,81
1145,100,10,1,1,89,100,60,75
1148,100,10,1,1,95,100,60,68
1149,100,10,1,1,97,100,60,70
1150,100,10,1,1,99,100,60,75
1153,100,10,1,1,5,100,80,104
1101,100,10,1,1,1,100,60,527
1158,100,10,1,1,15,100,80,81
1157,100,10,1,1,13,100,80,87
1159,100,10,1,1,17,100,80,74
1154,100,10,1,1,7,100,80,164
1160,100,10,1,1,19,100,80,77
1163,100,10,1,1,25,100,80,61
1156,100,10,1,1,11,100,80,136
1164,100,10,1,1,27,100,80,61
1155,100,10,1,1,9,100,80,137
1165,100,10,1,1,29,100,80,67
1162,100,10,1,1,23,100,80,99
1161,100,10,1,1,21,100,80,107
1166,100,10,1,1,31,100,80,63
1167,100,10,1,1,33,100,80,57
1168,100,10,1,1,35,100,80,70
1169,100,10,1,1,37,100,80,59
1171,100,10,1,1,41,100,80,67
1170,100,10,1,1,39,100,80,71
1173,100,10,1,1,45,100,80,56
1175,100,10,1,1,49,100,80,50
1172,100,10,1,1,43,100,80,67
1174,100,10,1,1,47,100,80,63
1179,100,10,1,1,57,100,80,57
1177,100,10,1,1,53,100,80,70
1180,100,10,1,1,59,100,80,50
1178,100,10,1,1,55,100,80,67
1152,100,10,1,1,3,100,80,299
1176,100,10,1,1,51,100,80,78
1181,100,10,1,1,61,100,80,53
1182,100,10,1,1,63,100,80,51
1183,100,10,1,1,65,100,80,56
1184,100,10,1,1,67,100,80,66
1185,100,10,1,1,69,100,80,67
1187,100,10,1,1,73,100,80,51
1186,100,10,1,1,71,100,80,57
1188,100,10,1,1,75,100,80,65
1191,100,10,1,1,81,100,80,55
1193,100,10,1,1,85,100,80,48
1192,100,10,1,1,83,100,80,58
1190,100,10,1,1,79,100,80,62
1189,100,10,1,1,77,100,80,61
1196,100,10,1,1,91,100,80,53
1197,100,10,1,1,93,100,80,62
1195,100,10,1,1,89,100,80,64
1199,100,10,1,1,97,100,80,47
1198,100,10,1,1,95,100,80,56
1194,100,10,1,1,87,100,80,80
1200,100,10,1,1,99,100,80,50
1206,100,10,1,1,11,100,100,93
1205,100,10,1,1,9,100,100,93
1207,100,10,1,1,13,100,100,83
1211,100,10,1,1,21,100,100,54
1208,100,10,1,1,15,100,100,87
1210,100,10,1,1,19,100,100,77
1213,100,10,1,1,25,100,100,55
1209,100,10,1,1,17,100,100,102
1214,100,10,1,1,27,100,100,57
1204,100,10,1,1,7,100,100,129
1203,100,10,1,1,5,100,100,148
1212,100,10,1,1,23,100,100,82
1215,100,10,1,1,29,100,100,59
1151,100,10,1,1,1,100,80,494
1216,100,10,1,1,31,100,100,46
1217,100,10,1,1,33,100,100,53
1219,100,10,1,1,37,100,100,51
1222,100,10,1,1,43,100,100,50
1221,100,10,1,1,41,100,100,55
1223,100,10,1,1,45,100,100,47
1226,100,10,1,1,51,100,100,45
1224,100,10,1,1,47,100,100,48
1218,100,10,1,1,35,100,100,67
1220,100,10,1,1,39,100,100,57
1225,100,10,1,1,49,100,100,53
1227,100,10,1,1,53,100,100,50
1229,100,10,1,1,57,100,100,54
1228,100,10,1,1,55,100,100,60
1202,100,10,1,1,3,100,100,267
1231,100,10,1,1,61,100,100,47
1230,100,10,1,1,59,100,100,49
1236,100,10,1,1,71,100,100,38
1232,100,10,1,1,63,100,100,46
1233,100,10,1,1,65,100,100,51
1234,100,10,1,1,67,100,100,49
1235,100,10,1,1,69,100,100,58
1240,100,10,1,1,79,100,100,47
1237,100,10,1,1,73,100,100,58
1241,100,10,1,1,81,100,100,46
1239,100,10,1,1,77,100,100,52
1238,100,10,1,1,75,100,100,55
1242,100,10,1,1,83,100,100,50
1243,100,10,1,1,85,100,100,47
1244,100,10,1,1,87,100,100,56
1246,100,10,1,1,91,100,100,44
1245,100,10,1,1,89,100,100,53
1250,100,10,1,1,99,100,100,45
1248,100,10,1,1,95,100,100,52
1247,100,10,1,1,93,100,100,46
1249,100,10,1,1,97,100,100,49
1201,100,10,1,1,1,100,100,463
1257,100,10,1,1,13,100,20,146
1261,100,10,1,1,21,100,20,165
1258,100,10,1,1,15,100,20,202
1255,100,10,1,1,9,100,20,240
1262,100,10,1,1,23,100,20,159
1256,100,10,1,1,11,100,20,229
1254,100,10,1,1,7,100,20,276
1263,100,10,1,1,25,100,20,191
1260,100,10,1,1,19,100,20,224
1264,100,10,1,1,27,100,20,196
1259,100,10,1,1,17,100,20,214
1253,100,10,1,1,5,100,20,363
1266,100,10,1,1,31,100,20,144
1265,100,10,1,1,29,100,20,209
1267,100,10,1,1,33,100,20,165
1271,100,10,1,1,41,100,20,117
1270,100,10,1,1,39,100,20,140
1269,100,10,1,1,37,100,20,142
1268,100,10,1,1,35,100,20,172
1272,100,10,1,1,43,100,20,147
1275,100,10,1,1,49,100,20,155
1273,100,10,1,1,45,100,20,181
1276,100,10,1,1,51,100,20,168
1252,100,10,1,1,3,100,20,491
1274,100,10,1,1,47,100,20,155
1277,100,10,1,1,53,100,20,163
1278,100,10,1,1,55,100,20,178
1279,100,10,1,1,57,100,20,192
1280,100,10,1,1,59,100,20,179
1281,100,10,1,1,61,100,20,165
1282,100,10,1,1,63,100,20,148
1283,100,10,1,1,65,100,20,131
1289,100,10,1,1,77,100,20,126
1284,100,10,1,1,67,100,20,164
1285,100,10,1,1,69,100,20,145
1286,100,10,1,1,71,100,20,144
1287,100,10,1,1,73,100,20,153
1288,100,10,1,1,75,100,20,199
1291,100,10,1,1,81,100,20,142
1292,100,10,1,1,83,100,20,145
1290,100,10,1,1,79,100,20,160
1293,100,10,1,1,85,100,20,153
1294,100,10,1,1,87,100,20,168
1296,100,10,1,1,91,100,20,147
1298,100,10,1,1,95,100,20,154
1297,100,10,1,1,93,100,20,162
1300,100,10,1,1,99,100,20,118
1295,100,10,1,1,89,100,20,168
1306,100,10,1,1,11,100,40,139
1299,100,10,1,1,97,100,20,145
1304,100,10,1,1,7,100,40,156
1303,100,10,1,1,5,100,40,248
1251,100,10,1,1,1,100,20,881
1307,100,10,1,1,13,100,40,173
1305,100,10,1,1,9,100,40,213
1308,100,10,1,1,15,100,40,143
1309,100,10,1,1,17,100,40,141
1312,100,10,1,1,23,100,40,94
1310,100,10,1,1,19,100,40,128
1311,100,10,1,1,21,100,40,131
1314,100,10,1,1,27,100,40,91
1313,100,10,1,1,25,100,40,103
1316,100,10,1,1,31,100,40,93
1315,100,10,1,1,29,100,40,100
1302,100,10,1,1,3,100,40,372
1318,100,10,1,1,35,100,40,90
1320,100,10,1,1,39,100,40,79
1317,100,10,1,1,33,100,40,105
1319,100,10,1,1,37,100,40,103
1321,100,10,1,1,41,100,40,87
1322,100,10,1,1,43,100,40,85
1323,100,10,1,1,45,100,40,95
1324,100,10,1,1,47,100,40,99
1325,100,10,1,1,49,100,40,83
1329,100,10,1,1,57,100,40,98
1327,100,10,1,1,53,100,40,100
1330,100,10,1,1,59,100,40,80
1326,100,10,1,1,51,100,40,106
1332,100,10,1,1,63,100,40,79
1328,100,10,1,1,55,100,40,116
1331,100,10,1,1,61,100,40,107
1333,100,10,1,1,65,100,40,89
1335,100,10,1,1,69,100,40,95
1334,100,10,1,1,67,100,40,98
1339,100,10,1,1,77,100,40,85
1336,100,10,1,1,71,100,40,123
1338,100,10,1,1,75,100,40,101
1337,100,10,1,1,73,100,40,120
1340,100,10,1,1,79,100,40,106
1341,100,10,1,1,81,100,40,97
1342,100,10,1,1,83,100,40,84
1344,100,10,1,1,87,100,40,89
1301,100,10,1,1,1,100,40,610
1343,100,10,1,1,85,100,40,97
1346,100,10,1,1,91,100,40,107
1347,100,10,1,1,93,100,40,89
1345,100,10,1,1,89,100,40,124
1350,100,10,1,1,99,100,40,93
1349,100,10,1,1,97,100,40,93
1348,100,10,1,1,95,100,40,111
1357,100,10,1,1,13,100,60,117
1358,100,10,1,1,15,100,60,101
1353,100,10,1,1,5,100,60,165
1354,100,10,1,1,7,100,60,171
1355,100,10,1,1,9,100,60,157
1356,100,10,1,1,11,100,60,142
1359,100,10,1,1,17,100,60,97
1360,100,10,1,1,19,100,60,98
1361,100,10,1,1,21,100,60,88
1362,100,10,1,1,23,100,60,87
1365,100,10,1,1,29,100,60,81
1363,100,10,1,1,25,100,60,92
1364,100,10,1,1,27,100,60,91
1366,100,10,1,1,31,100,60,106
1352,100,10,1,1,3,100,60,255
1368,100,10,1,1,35,100,60,76
1370,100,10,1,1,39,100,60,72
1372,100,10,1,1,43,100,60,63
1367,100,10,1,1,33,100,60,92
1371,100,10,1,1,41,100,60,74
1369,100,10,1,1,37,100,60,96
1373,100,10,1,1,45,100,60,84
1374,100,10,1,1,47,100,60,82
1379,100,10,1,1,57,100,60,61
1376,100,10,1,1,51,100,60,84
1378,100,10,1,1,55,100,60,72
1375,100,10,1,1,49,100,60,80
1377,100,10,1,1,53,100,60,75
1380,100,10,1,1,59,100,60,64
1381,100,10,1,1,61,100,60,70
1383,100,10,1,1,65,100,60,67
1384,100,10,1,1,67,100,60,66
1386,100,10,1,1,71,100,60,66
1385,100,10,1,1,69,100,60,56
1382,100,10,1,1,63,100,60,76
1387,100,10,1,1,73,100,60,65
1388,100,10,1,1,75,100,60,68
1391,100,10,1,1,81,100,60,55
1392,100,10,1,1,83,100,60,59
1389,100,10,1,1,77,100,60,62
1390,100,10,1,1,79,100,60,70
1394,100,10,1,1,87,100,60,64
1393,100,10,1,1,85,100,60,81
1399,100,10,1,1,97,100,60,57
1395,100,10,1,1,89,100,60,76
1407,100,10,1,1,13,100,80,87
1398,100,10,1,1,95,100,60,76
1396,100,10,1,1,91,100,60,71
1400,100,10,1,1,99,100,60,59
1397,100,10,1,1,93,100,60,66
1405,100,10,1,1,9,100,80,127
1408,100,10,1,1,15,100,80,97
1409,100,10,1,1,17,100,80,68
1406,100,10,1,1,11,100,80,119
1351,100,10,1,1,1,100,60,518
1404,100,10,1,1,7,100,80,110
1410,100,10,1,1,19,100,80,83
1413,100,10,1,1,25,100,80,72
1403,100,10,1,1,5,100,80,166
1414,100,10,1,1,27,100,80,65
1415,100,10,1,1,29,100,80,67
1411,100,10,1,1,21,100,80,119
1417,100,10,1,1,33,100,80,68
1412,100,10,1,1,23,100,80,140
1418,100,10,1,1,35,100,80,81
1419,100,10,1,1,37,100,80,68
1416,100,10,1,1,31,100,80,103
1422,100,10,1,1,43,100,80,68
1423,100,10,1,1,45,100,80,61
1420,100,10,1,1,39,100,80,80
1402,100,10,1,1,3,100,80,266
1424,100,10,1,1,47,100,80,64
1421,100,10,1,1,41,100,80,85
1425,100,10,1,1,49,100,80,73
1429,100,10,1,1,57,100,80,55
1427,100,10,1,1,53,100,80,61
1426,100,10,1,1,51,100,80,73
1431,100,10,1,1,61,100,80,61
1428,100,10,1,1,55,100,80,71
1430,100,10,1,1,59,100,80,74
1432,100,10,1,1,63,100,80,61
1435,100,10,1,1,69,100,80,57
1433,100,10,1,1,65,100,80,59
1437,100,10,1,1,73,100,80,58
1434,100,10,1,1,67,100,80,64
1439,100,10,1,1,77,100,80,61
1436,100,10,1,1,71,100,80,64
1438,100,10,1,1,75,100,80,82
1440,100,10,1,1,79,100,80,58
1441,100,10,1,1,81,100,80,62
1443,100,10,1,1,85,100,80,54
1444,100,10,1,1,87,100,80,53
1442,100,10,1,1,83,100,80,60
1446,100,10,1,1,91,100,80,55
1445,100,10,1,1,89,100,80,56
1447,100,10,1,1,93,100,80,48
1449,100,10,1,1,97,100,80,45
1448,100,10,1,1,95,100,80,62
1450,100,10,1,1,99,100,80,58
1456,100,10,1,1,11,100,100,76
1454,100,10,1,1,7,100,100,107
1461,100,10,1,1,21,100,100,61
1457,100,10,1,1,13,100,100,79
1459,100,10,1,1,17,100,100,73
1458,100,10,1,1,15,100,100,98
1460,100,10,1,1,19,100,100,65
1464,100,10,1,1,27,100,100,48
1462,100,10,1,1,23,100,100,62
1463,100,10,1,1,25,100,100,58
1455,100,10,1,1,9,100,100,125
1453,100,10,1,1,5,100,100,143
1401,100,10,1,1,1,100,80,495
1465,100,10,1,1,29,100,100,62
1466,100,10,1,1,31,100,100,50
1468,100,10,1,1,35,100,100,54
1467,100,10,1,1,33,100,100,69
1471,100,10,1,1,41,100,100,60
1469,100,10,1,1,37,100,100,58
1470,100,10,1,1,39,100,100,52
1472,100,10,1,1,43,100,100,55
1474,100,10,1,1,47,100,100,45
1473,100,10,1,1,45,100,100,58
1476,100,10,1,1,51,100,100,56
1478,100,10,1,1,55,100,100,49
1477,100,10,1,1,53,100,100,47
1475,100,10,1,1,49,100,100,55
1479,100,10,1,1,57,100,100,52
1480,100,10,1,1,59,100,100,63
1482,100,10,1,1,63,100,100,53
1481,100,10,1,1,61,100,100,63
1483,100,10,1,1,65,100,100,49
1452,100,10,1,1,3,100,100,349
1486,100,10,1,1,71,100,100,49
1484,100,10,1,1,67,100,100,47
1487,100,10,1,1,73,100,100,43
1488,100,10,1,1,75,100,100,54
1485,100,10,1,1,69,100,100,55
1490,100,10,1,1,79,100,100,46
1492,100,10,1,1,83,100,100,50
1491,100,10,1,1,81,100,100,57
1493,100,10,1,1,85,100,100,63
1489,100,10,1,1,77,100,100,75
1494,100,10,1,1,87,100,100,50
1496,100,10,1,1,91,100,100,43
1495,100,10,1,1,89,100,100,51
1497,100,10,1,1,93,100,100,49
1498,100,10,1,1,95,100,100,48
1500,100,10,1,1,99,100,100,46
1499,100,10,1,1,97,100,100,45
