[run number],number-of-tasks,vicinity-radius,self-conscious-coeff,dependence-exponent,number-of-people,initial-patience,willingness-to-help,[step]
23232,100,10,1,1,63,20,50,82
23234,100,10,1,1,67,20,50,88
23235,100,10,1,1,69,20,50,87
23236,100,10,1,1,71,20,50,89
23238,100,10,1,1,75,20,50,88
23237,100,10,1,1,73,20,50,82
23239,100,10,1,1,77,20,50,76
23240,100,10,1,1,79,20,50,93
23242,100,10,1,1,83,20,50,74
23241,100,10,1,1,81,20,50,93
23244,100,10,1,1,87,20,50,65
23243,100,10,1,1,85,20,50,84
23248,100,10,1,1,95,20,50,67
23247,100,10,1,1,93,20,50,73
23201,100,10,1,1,1,20,50,553
23250,100,10,1,1,99,20,50,64
23246,100,10,1,1,91,20,50,81
23245,100,10,1,1,89,20,50,89
23249,100,10,1,1,97,20,50,78
23255,100,10,1,1,9,50,50,133
23258,100,10,1,1,15,50,50,106
23257,100,10,1,1,13,50,50,126
23254,100,10,1,1,7,50,50,168
23253,100,10,1,1,5,50,50,194
23263,100,10,1,1,25,50,50,77
23259,100,10,1,1,17,50,50,122
23256,100,10,1,1,11,50,50,153
23265,100,10,1,1,29,50,50,78
23266,100,10,1,1,31,50,50,110
23260,100,10,1,1,19,50,50,110
23261,100,10,1,1,21,50,50,140
23262,100,10,1,1,23,50,50,119
23264,100,10,1,1,27,50,50,101
23252,100,10,1,1,3,50,50,246
23268,100,10,1,1,35,50,50,101
23269,100,10,1,1,37,50,50,72
23267,100,10,1,1,33,50,50,119
23272,100,10,1,1,43,50,50,80
23270,100,10,1,1,39,50,50,84
23271,100,10,1,1,41,50,50,88
23275,100,10,1,1,49,50,50,75
23277,100,10,1,1,53,50,50,67
23274,100,10,1,1,47,50,50,79
23278,100,10,1,1,55,50,50,73
23273,100,10,1,1,45,50,50,96
23279,100,10,1,1,57,50,50,87
23276,100,10,1,1,51,50,50,96
23280,100,10,1,1,59,50,50,87
23281,100,10,1,1,61,50,50,90
23283,100,10,1,1,65,50,50,75
23284,100,10,1,1,67,50,50,71
23282,100,10,1,1,63,50,50,92
23286,100,10,1,1,71,50,50,83
23285,100,10,1,1,69,50,50,83
23292,100,10,1,1,83,50,50,63
23289,100,10,1,1,77,50,50,73
23288,100,10,1,1,75,50,50,77
23287,100,10,1,1,73,50,50,86
23291,100,10,1,1,81,50,50,81
23290,100,10,1,1,79,50,50,72
23295,100,10,1,1,89,50,50,73
23293,100,10,1,1,85,50,50,89
23294,100,10,1,1,87,50,50,82
23296,100,10,1,1,91,50,50,70
23297,100,10,1,1,93,50,50,84
23298,100,10,1,1,95,50,50,85
23299,100,10,1,1,97,50,50,95
23300,100,10,1,1,99,50,50,76
23306,100,10,1,1,11,100,50,109
23307,100,10,1,1,13,100,50,121
23305,100,10,1,1,9,100,50,137
23310,100,10,1,1,19,100,50,99
23251,100,10,1,1,1,50,50,574
23309,100,10,1,1,17,100,50,98
23311,100,10,1,1,21,100,50,96
23308,100,10,1,1,15,100,50,125
23304,100,10,1,1,7,100,50,182
23312,100,10,1,1,23,100,50,107
23313,100,10,1,1,25,100,50,93
23303,100,10,1,1,5,100,50,195
23315,100,10,1,1,29,100,50,79
23314,100,10,1,1,27,100,50,84
23316,100,10,1,1,31,100,50,89
23318,100,10,1,1,35,100,50,91
23323,100,10,1,1,45,100,50,85
23322,100,10,1,1,43,100,50,85
23319,100,10,1,1,37,100,50,93
23317,100,10,1,1,33,100,50,112
23320,100,10,1,1,39,100,50,99
23321,100,10,1,1,41,100,50,99
23324,100,10,1,1,47,100,50,79
23325,100,10,1,1,49,100,50,74
23302,100,10,1,1,3,100,50,359
23326,100,10,1,1,51,100,50,79
23329,100,10,1,1,57,100,50,81
23330,100,10,1,1,59,100,50,78
23328,100,10,1,1,55,100,50,86
23331,100,10,1,1,61,100,50,89
23327,100,10,1,1,53,100,50,88
23335,100,10,1,1,69,100,50,67
23332,100,10,1,1,63,100,50,79
23334,100,10,1,1,67,100,50,84
23336,100,10,1,1,71,100,50,68
23337,100,10,1,1,73,100,50,75
23333,100,10,1,1,65,100,50,97
23339,100,10,1,1,77,100,50,78
23340,100,10,1,1,79,100,50,71
23338,100,10,1,1,75,100,50,98
23341,100,10,1,1,81,100,50,83
23345,100,10,1,1,89,100,50,73
23344,100,10,1,1,87,100,50,88
23343,100,10,1,1,85,100,50,84
23347,100,10,1,1,93,100,50,67
23342,100,10,1,1,83,100,50,96
23348,100,10,1,1,95,100,50,82
23350,100,10,1,1,99,100,50,79
23346,100,10,1,1,91,100,50,97
23349,100,10,1,1,97,100,50,95
23356,100,10,1,1,11,200,50,120
23353,100,10,1,1,5,200,50,181
23361,100,10,1,1,21,200,50,85
23359,100,10,1,1,17,200,50,99
23357,100,10,1,1,13,200,50,130
23355,100,10,1,1,9,200,50,179
23358,100,10,1,1,15,200,50,116
23301,100,10,1,1,1,100,50,560
23360,100,10,1,1,19,200,50,103
23362,100,10,1,1,23,200,50,123
23365,100,10,1,1,29,200,50,81
23354,100,10,1,1,7,200,50,220
23363,100,10,1,1,25,200,50,119
23364,100,10,1,1,27,200,50,102
23352,100,10,1,1,3,200,50,269
23366,100,10,1,1,31,200,50,89
23369,100,10,1,1,37,200,50,89
23367,100,10,1,1,33,200,50,104
23370,100,10,1,1,39,200,50,83
23372,100,10,1,1,43,200,50,71
23374,100,10,1,1,47,200,50,65
23373,100,10,1,1,45,200,50,81
23368,100,10,1,1,35,200,50,106
23371,100,10,1,1,41,200,50,106
23375,100,10,1,1,49,200,50,83
23377,100,10,1,1,53,200,50,79
23378,100,10,1,1,55,200,50,83
23379,100,10,1,1,57,200,50,74
23376,100,10,1,1,51,200,50,92
23380,100,10,1,1,59,200,50,72
23381,100,10,1,1,61,200,50,78
23386,100,10,1,1,71,200,50,62
23384,100,10,1,1,67,200,50,69
23382,100,10,1,1,63,200,50,74
23388,100,10,1,1,75,200,50,74
23383,100,10,1,1,65,200,50,78
23389,100,10,1,1,77,200,50,67
23387,100,10,1,1,73,200,50,78
23385,100,10,1,1,69,200,50,94
23390,100,10,1,1,79,200,50,72
23394,100,10,1,1,87,200,50,69
23393,100,10,1,1,85,200,50,77
23392,100,10,1,1,83,200,50,84
23395,100,10,1,1,89,200,50,67
23391,100,10,1,1,81,200,50,101
23396,100,10,1,1,91,200,50,69
23398,100,10,1,1,95,200,50,90
23400,100,10,1,1,99,200,50,75
23397,100,10,1,1,93,200,50,77
23399,100,10,1,1,97,200,50,87
23351,100,10,1,1,1,200,50,619
23403,100,10,1,1,5,5,50,210
23404,100,10,1,1,7,5,50,165
23409,100,10,1,1,17,5,50,115
23405,100,10,1,1,9,5,50,171
23407,100,10,1,1,13,5,50,126
23408,100,10,1,1,15,5,50,131
23410,100,10,1,1,19,5,50,116
23411,100,10,1,1,21,5,50,120
23406,100,10,1,1,11,5,50,154
23414,100,10,1,1,27,5,50,115
23413,100,10,1,1,25,5,50,144
23415,100,10,1,1,29,5,50,125
23412,100,10,1,1,23,5,50,140
23402,100,10,1,1,3,5,50,319
23416,100,10,1,1,31,5,50,103
23420,100,10,1,1,39,5,50,98
23421,100,10,1,1,41,5,50,86
23417,100,10,1,1,33,5,50,110
23418,100,10,1,1,35,5,50,116
23423,100,10,1,1,45,5,50,92
23419,100,10,1,1,37,5,50,122
23424,100,10,1,1,47,5,50,111
23422,100,10,1,1,43,5,50,136
23425,100,10,1,1,49,5,50,130
23429,100,10,1,1,57,5,50,92
23427,100,10,1,1,53,5,50,108
23426,100,10,1,1,51,5,50,123
23428,100,10,1,1,55,5,50,110
23431,100,10,1,1,61,5,50,112
23432,100,10,1,1,63,5,50,102
23430,100,10,1,1,59,5,50,124
23433,100,10,1,1,65,5,50,105
23436,100,10,1,1,71,5,50,105
23434,100,10,1,1,67,5,50,120
23435,100,10,1,1,69,5,50,129
23437,100,10,1,1,73,5,50,119
23438,100,10,1,1,75,5,50,97
23401,100,10,1,1,1,5,50,646
23439,100,10,1,1,77,5,50,128
23440,100,10,1,1,79,5,50,104
23442,100,10,1,1,83,5,50,129
23443,100,10,1,1,85,5,50,109
23445,100,10,1,1,89,5,50,90
23441,100,10,1,1,81,5,50,152
23446,100,10,1,1,91,5,50,103
23453,100,10,1,1,5,10,50,182
23447,100,10,1,1,93,5,50,113
23454,100,10,1,1,7,10,50,155
23444,100,10,1,1,87,5,50,143
23456,100,10,1,1,11,10,50,123
23455,100,10,1,1,9,10,50,155
23458,100,10,1,1,15,10,50,91
23459,100,10,1,1,17,10,50,83
23448,100,10,1,1,95,5,50,121
23460,100,10,1,1,19,10,50,93
23457,100,10,1,1,13,10,50,143
23449,100,10,1,1,97,5,50,128
23461,100,10,1,1,21,10,50,92
23450,100,10,1,1,99,5,50,118
23452,100,10,1,1,3,10,50,272
23463,100,10,1,1,25,10,50,85
23462,100,10,1,1,23,10,50,126
23464,100,10,1,1,27,10,50,97
23465,100,10,1,1,29,10,50,89
23467,100,10,1,1,33,10,50,91
23468,100,10,1,1,35,10,50,106
23466,100,10,1,1,31,10,50,115
23469,100,10,1,1,37,10,50,92
23471,100,10,1,1,41,10,50,95
23473,100,10,1,1,45,10,50,72
23470,100,10,1,1,39,10,50,106
23472,100,10,1,1,43,10,50,103
23477,100,10,1,1,53,10,50,73
23474,100,10,1,1,47,10,50,111
23476,100,10,1,1,51,10,50,94
23475,100,10,1,1,49,10,50,94
23478,100,10,1,1,55,10,50,82
23480,100,10,1,1,59,10,50,91
23481,100,10,1,1,61,10,50,86
23479,100,10,1,1,57,10,50,97
23482,100,10,1,1,63,10,50,73
23484,100,10,1,1,67,10,50,95
23486,100,10,1,1,71,10,50,84
23485,100,10,1,1,69,10,50,102
23483,100,10,1,1,65,10,50,101
23487,100,10,1,1,73,10,50,89
23488,100,10,1,1,75,10,50,94
23492,100,10,1,1,83,10,50,87
23490,100,10,1,1,79,10,50,86
23491,100,10,1,1,81,10,50,98
23489,100,10,1,1,77,10,50,108
23493,100,10,1,1,85,10,50,88
23451,100,10,1,1,1,10,50,633
23494,100,10,1,1,87,10,50,94
23495,100,10,1,1,89,10,50,91
23497,100,10,1,1,93,10,50,91
23496,100,10,1,1,91,10,50,110
23500,100,10,1,1,99,10,50,77
23498,100,10,1,1,95,10,50,90
23511,100,10,1,1,21,20,50,87
23499,100,10,1,1,97,10,50,98
23509,100,10,1,1,17,20,50,118
23508,100,10,1,1,15,20,50,108
23506,100,10,1,1,11,20,50,137
23510,100,10,1,1,19,20,50,102
23505,100,10,1,1,9,20,50,173
23512,100,10,1,1,23,20,50,85
23504,100,10,1,1,7,20,50,149
23513,100,10,1,1,25,20,50,81
23507,100,10,1,1,13,20,50,132
23503,100,10,1,1,5,20,50,185
23515,100,10,1,1,29,20,50,99
23514,100,10,1,1,27,20,50,101
23502,100,10,1,1,3,20,50,254
23516,100,10,1,1,31,20,50,93
23517,100,10,1,1,33,20,50,95
23521,100,10,1,1,41,20,50,78
23524,100,10,1,1,47,20,50,82
23519,100,10,1,1,37,20,50,97
23520,100,10,1,1,39,20,50,83
23518,100,10,1,1,35,20,50,122
23523,100,10,1,1,45,20,50,90
23525,100,10,1,1,49,20,50,84
23527,100,10,1,1,53,20,50,92
23522,100,10,1,1,43,20,50,113
23526,100,10,1,1,51,20,50,93
23529,100,10,1,1,57,20,50,83
23530,100,10,1,1,59,20,50,74
23528,100,10,1,1,55,20,50,87
23533,100,10,1,1,65,20,50,73
23532,100,10,1,1,63,20,50,84
23531,100,10,1,1,61,20,50,89
23535,100,10,1,1,69,20,50,82
23537,100,10,1,1,73,20,50,78
23534,100,10,1,1,67,20,50,79
23538,100,10,1,1,75,20,50,71
23536,100,10,1,1,71,20,50,85
23539,100,10,1,1,77,20,50,80
23540,100,10,1,1,79,20,50,87
23541,100,10,1,1,81,20,50,77
23542,100,10,1,1,83,20,50,77
23543,100,10,1,1,85,20,50,91
23544,100,10,1,1,87,20,50,76
23545,100,10,1,1,89,20,50,89
23546,100,10,1,1,91,20,50,77
23550,100,10,1,1,99,20,50,78
23548,100,10,1,1,95,20,50,92
23549,100,10,1,1,97,20,50,91
23555,100,10,1,1,9,50,50,165
23547,100,10,1,1,93,20,50,97
23554,100,10,1,1,7,50,50,142
23501,100,10,1,1,1,20,50,606
23557,100,10,1,1,13,50,50,117
23556,100,10,1,1,11,50,50,141
23553,100,10,1,1,5,50,50,184
23558,100,10,1,1,15,50,50,119
23560,100,10,1,1,19,50,50,91
23561,100,10,1,1,21,50,50,95
23559,100,10,1,1,17,50,50,121
23563,100,10,1,1,25,50,50,90
23564,100,10,1,1,27,50,50,95
23562,100,10,1,1,23,50,50,113
23565,100,10,1,1,29,50,50,82
23566,100,10,1,1,31,50,50,96
23567,100,10,1,1,33,50,50,86
23569,100,10,1,1,37,50,50,90
23571,100,10,1,1,41,50,50,76
23570,100,10,1,1,39,50,50,86
23573,100,10,1,1,45,50,50,83
23568,100,10,1,1,35,50,50,123
23572,100,10,1,1,43,50,50,95
23552,100,10,1,1,3,50,50,301
23574,100,10,1,1,47,50,50,97
23575,100,10,1,1,49,50,50,85
23577,100,10,1,1,53,50,50,72
23576,100,10,1,1,51,50,50,93
23578,100,10,1,1,55,50,50,87
23579,100,10,1,1,57,50,50,76
23581,100,10,1,1,61,50,50,66
23582,100,10,1,1,63,50,50,55
23583,100,10,1,1,65,50,50,72
23585,100,10,1,1,69,50,50,75
23584,100,10,1,1,67,50,50,77
23580,100,10,1,1,59,50,50,108
23586,100,10,1,1,71,50,50,80
23588,100,10,1,1,75,50,50,73
23587,100,10,1,1,73,50,50,79
23591,100,10,1,1,81,50,50,71
23589,100,10,1,1,77,50,50,86
23590,100,10,1,1,79,50,50,91
23592,100,10,1,1,83,50,50,87
23596,100,10,1,1,91,50,50,61
23594,100,10,1,1,87,50,50,74
23598,100,10,1,1,95,50,50,58
23595,100,10,1,1,89,50,50,89
23593,100,10,1,1,85,50,50,94
23597,100,10,1,1,93,50,50,76
23600,100,10,1,1,99,50,50,79
23599,100,10,1,1,97,50,50,99
23604,100,10,1,1,7,100,50,146
23609,100,10,1,1,17,100,50,99
23607,100,10,1,1,13,100,50,131
23606,100,10,1,1,11,100,50,123
23608,100,10,1,1,15,100,50,106
23611,100,10,1,1,21,100,50,87
23610,100,10,1,1,19,100,50,87
23551,100,10,1,1,1,50,50,554
23605,100,10,1,1,9,100,50,144
23612,100,10,1,1,23,100,50,74
23613,100,10,1,1,25,100,50,81
23615,100,10,1,1,29,100,50,93
23614,100,10,1,1,27,100,50,97
23603,100,10,1,1,5,100,50,260
23618,100,10,1,1,35,100,50,80
23602,100,10,1,1,3,100,50,252
23616,100,10,1,1,31,100,50,115
23617,100,10,1,1,33,100,50,70
23621,100,10,1,1,41,100,50,75
23622,100,10,1,1,43,100,50,78
23619,100,10,1,1,37,100,50,80
23625,100,10,1,1,49,100,50,88
23624,100,10,1,1,47,100,50,86
23623,100,10,1,1,45,100,50,92
23620,100,10,1,1,39,100,50,117
23626,100,10,1,1,51,100,50,79
23629,100,10,1,1,57,100,50,74
23627,100,10,1,1,53,100,50,97
23628,100,10,1,1,55,100,50,101
23630,100,10,1,1,59,100,50,93
23632,100,10,1,1,63,100,50,82
23631,100,10,1,1,61,100,50,92
23633,100,10,1,1,65,100,50,83
23635,100,10,1,1,69,100,50,68
23639,100,10,1,1,77,100,50,72
23634,100,10,1,1,67,100,50,88
23637,100,10,1,1,73,100,50,76
23636,100,10,1,1,71,100,50,95
23640,100,10,1,1,79,100,50,71
23638,100,10,1,1,75,100,50,76
23641,100,10,1,1,81,100,50,77
23642,100,10,1,1,83,100,50,82
23644,100,10,1,1,87,100,50,62
23643,100,10,1,1,85,100,50,83
23646,100,10,1,1,91,100,50,78
23645,100,10,1,1,89,100,50,73
23647,100,10,1,1,93,100,50,81
23649,100,10,1,1,97,100,50,73
23650,100,10,1,1,99,100,50,69
23648,100,10,1,1,95,100,50,101
23655,100,10,1,1,9,200,50,143
23657,100,10,1,1,13,200,50,114
23654,100,10,1,1,7,200,50,132
23660,100,10,1,1,19,200,50,85
23659,100,10,1,1,17,200,50,94
23661,100,10,1,1,21,200,50,112
23656,100,10,1,1,11,200,50,170
23658,100,10,1,1,15,200,50,144
23653,100,10,1,1,5,200,50,209
23601,100,10,1,1,1,100,50,592
23662,100,10,1,1,23,200,50,107
23663,100,10,1,1,25,200,50,99
23664,100,10,1,1,27,200,50,89
23665,100,10,1,1,29,200,50,121
23667,100,10,1,1,33,200,50,64
23652,100,10,1,1,3,200,50,252
23666,100,10,1,1,31,200,50,85
23669,100,10,1,1,37,200,50,90
23673,100,10,1,1,45,200,50,65
23670,100,10,1,1,39,200,50,85
23668,100,10,1,1,35,200,50,118
23671,100,10,1,1,41,200,50,93
23672,100,10,1,1,43,200,50,76
23675,100,10,1,1,49,200,50,77
23674,100,10,1,1,47,200,50,100
23678,100,10,1,1,55,200,50,89
23677,100,10,1,1,53,200,50,76
23676,100,10,1,1,51,200,50,96
23680,100,10,1,1,59,200,50,73
23679,100,10,1,1,57,200,50,85
23682,100,10,1,1,63,200,50,75
23681,100,10,1,1,61,200,50,79
23688,100,10,1,1,75,200,50,68
23687,100,10,1,1,73,200,50,76
23685,100,10,1,1,69,200,50,86
23689,100,10,1,1,77,200,50,70
23683,100,10,1,1,65,200,50,107
23684,100,10,1,1,67,200,50,95
23686,100,10,1,1,71,200,50,106
23690,100,10,1,1,79,200,50,78
23691,100,10,1,1,81,200,50,61
23692,100,10,1,1,83,200,50,83
23694,100,10,1,1,87,200,50,80
23695,100,10,1,1,89,200,50,87
23693,100,10,1,1,85,200,50,105
23697,100,10,1,1,93,200,50,77
23696,100,10,1,1,91,200,50,93
23699,100,10,1,1,97,200,50,65
23700,100,10,1,1,99,200,50,76
23698,100,10,1,1,95,200,50,91
23705,100,10,1,1,9,5,50,147
23651,100,10,1,1,1,200,50,582
23708,100,10,1,1,15,5,50,140
23704,100,10,1,1,7,5,50,178
23703,100,10,1,1,5,5,50,179
23707,100,10,1,1,13,5,50,162
23706,100,10,1,1,11,5,50,186
23709,100,10,1,1,17,5,50,162
23710,100,10,1,1,19,5,50,129
23713,100,10,1,1,25,5,50,126
23711,100,10,1,1,21,5,50,135
23714,100,10,1,1,27,5,50,121
23715,100,10,1,1,29,5,50,129
23712,100,10,1,1,23,5,50,149
23702,100,10,1,1,3,5,50,312
23716,100,10,1,1,31,5,50,125
23718,100,10,1,1,35,5,50,118
23719,100,10,1,1,37,5,50,130
23717,100,10,1,1,33,5,50,135
23720,100,10,1,1,39,5,50,130
23724,100,10,1,1,47,5,50,108
23722,100,10,1,1,43,5,50,121
23723,100,10,1,1,45,5,50,132
23725,100,10,1,1,49,5,50,116
23721,100,10,1,1,41,5,50,141
23727,100,10,1,1,53,5,50,103
23726,100,10,1,1,51,5,50,130
23728,100,10,1,1,55,5,50,131
23729,100,10,1,1,57,5,50,135
23730,100,10,1,1,59,5,50,134
23732,100,10,1,1,63,5,50,106
23731,100,10,1,1,61,5,50,118
23736,100,10,1,1,71,5,50,103
23735,100,10,1,1,69,5,50,100
23733,100,10,1,1,65,5,50,131
23701,100,10,1,1,1,5,50,687
23739,100,10,1,1,77,5,50,112
23742,100,10,1,1,83,5,50,87
23734,100,10,1,1,67,5,50,140
23738,100,10,1,1,75,5,50,125
23741,100,10,1,1,81,5,50,120
23740,100,10,1,1,79,5,50,137
23737,100,10,1,1,73,5,50,158
23743,100,10,1,1,85,5,50,111
23744,100,10,1,1,87,5,50,121
23756,100,10,1,1,11,10,50,109
23754,100,10,1,1,7,10,50,167
23745,100,10,1,1,89,5,50,137
23755,100,10,1,1,9,10,50,157
23747,100,10,1,1,93,5,50,120
23746,100,10,1,1,91,5,50,127
23757,100,10,1,1,13,10,50,112
23748,100,10,1,1,95,5,50,101
23753,100,10,1,1,5,10,50,217
23752,100,10,1,1,3,10,50,210
23759,100,10,1,1,17,10,50,95
23758,100,10,1,1,15,10,50,128
23749,100,10,1,1,97,5,50,106
23760,100,10,1,1,19,10,50,116
23750,100,10,1,1,99,5,50,115
23761,100,10,1,1,21,10,50,94
23762,100,10,1,1,23,10,50,79
23763,100,10,1,1,25,10,50,97
23764,100,10,1,1,27,10,50,90
23768,100,10,1,1,35,10,50,86
23766,100,10,1,1,31,10,50,95
23770,100,10,1,1,39,10,50,91
23767,100,10,1,1,33,10,50,104
23765,100,10,1,1,29,10,50,102
23772,100,10,1,1,43,10,50,77
23769,100,10,1,1,37,10,50,110
23771,100,10,1,1,41,10,50,98
23777,100,10,1,1,53,10,50,74
23773,100,10,1,1,45,10,50,116
23774,100,10,1,1,47,10,50,116
23776,100,10,1,1,51,10,50,83
23775,100,10,1,1,49,10,50,108
23778,100,10,1,1,55,10,50,81
23779,100,10,1,1,57,10,50,93
23784,100,10,1,1,67,10,50,83
23781,100,10,1,1,61,10,50,96
23780,100,10,1,1,59,10,50,104
23785,100,10,1,1,69,10,50,93
23782,100,10,1,1,63,10,50,100
23783,100,10,1,1,65,10,50,96
23788,100,10,1,1,75,10,50,73
23786,100,10,1,1,71,10,50,88
23790,100,10,1,1,79,10,50,83
23787,100,10,1,1,73,10,50,112
23793,100,10,1,1,85,10,50,82
23789,100,10,1,1,77,10,50,86
23791,100,10,1,1,81,10,50,98
23792,100,10,1,1,83,10,50,88
23751,100,10,1,1,1,10,50,600
23794,100,10,1,1,87,10,50,90
23797,100,10,1,1,93,10,50,76
23795,100,10,1,1,89,10,50,95
23798,100,10,1,1,95,10,50,97
23800,100,10,1,1,99,10,50,92
23796,100,10,1,1,91,10,50,107
23799,100,10,1,1,97,10,50,101
23808,100,10,1,1,15,20,50,91
23804,100,10,1,1,7,20,50,142
23809,100,10,1,1,17,20,50,85
23806,100,10,1,1,11,20,50,135
23805,100,10,1,1,9,20,50,152
23807,100,10,1,1,13,20,50,147
23810,100,10,1,1,19,20,50,88
23803,100,10,1,1,5,20,50,168
23811,100,10,1,1,21,20,50,102
23814,100,10,1,1,27,20,50,72
23812,100,10,1,1,23,20,50,98
23813,100,10,1,1,25,20,50,101
23817,100,10,1,1,33,20,50,83
23816,100,10,1,1,31,20,50,91
23818,100,10,1,1,35,20,50,84
23823,100,10,1,1,45,20,50,71
23821,100,10,1,1,41,20,50,88
23820,100,10,1,1,39,20,50,72
23815,100,10,1,1,29,20,50,104
23802,100,10,1,1,3,20,50,278
23819,100,10,1,1,37,20,50,101
23822,100,10,1,1,43,20,50,90
23824,100,10,1,1,47,20,50,101
23825,100,10,1,1,49,20,50,84
23830,100,10,1,1,59,20,50,69
23826,100,10,1,1,51,20,50,83
23828,100,10,1,1,55,20,50,69
23829,100,10,1,1,57,20,50,77
23831,100,10,1,1,61,20,50,72
23827,100,10,1,1,53,20,50,90
23833,100,10,1,1,65,20,50,90
23832,100,10,1,1,63,20,50,91
23835,100,10,1,1,69,20,50,91
23837,100,10,1,1,73,20,50,77
23838,100,10,1,1,75,20,50,81
23834,100,10,1,1,67,20,50,91
23836,100,10,1,1,71,20,50,88
23839,100,10,1,1,77,20,50,70
23840,100,10,1,1,79,20,50,88
23841,100,10,1,1,81,20,50,78
23842,100,10,1,1,83,20,50,93
23844,100,10,1,1,87,20,50,83
23845,100,10,1,1,89,20,50,77
23843,100,10,1,1,85,20,50,87
23846,100,10,1,1,91,20,50,88
23847,100,10,1,1,93,20,50,88
23849,100,10,1,1,97,20,50,90
23850,100,10,1,1,99,20,50,77
23848,100,10,1,1,95,20,50,88
23801,100,10,1,1,1,20,50,599
23854,100,10,1,1,7,50,50,152
23853,100,10,1,1,5,50,50,216
23856,100,10,1,1,11,50,50,129
23855,100,10,1,1,9,50,50,134
23857,100,10,1,1,13,50,50,111
23859,100,10,1,1,17,50,50,140
23860,100,10,1,1,19,50,50,103
23863,100,10,1,1,25,50,50,77
23862,100,10,1,1,23,50,50,89
23852,100,10,1,1,3,50,50,203
23866,100,10,1,1,31,50,50,71
23864,100,10,1,1,27,50,50,76
23865,100,10,1,1,29,50,50,79
23858,100,10,1,1,15,50,50,157
23861,100,10,1,1,21,50,50,111
23867,100,10,1,1,33,50,50,89
23868,100,10,1,1,35,50,50,88
23869,100,10,1,1,37,50,50,90
23870,100,10,1,1,39,50,50,89
23871,100,10,1,1,41,50,50,118
23872,100,10,1,1,43,50,50,90
23874,100,10,1,1,47,50,50,84
23876,100,10,1,1,51,50,50,76
23873,100,10,1,1,45,50,50,98
23877,100,10,1,1,53,50,50,83
23879,100,10,1,1,57,50,50,79
23875,100,10,1,1,49,50,50,87
23878,100,10,1,1,55,50,50,83
23881,100,10,1,1,61,50,50,66
23880,100,10,1,1,59,50,50,84
23882,100,10,1,1,63,50,50,79
23884,100,10,1,1,67,50,50,76
23883,100,10,1,1,65,50,50,85
23886,100,10,1,1,71,50,50,73
23889,100,10,1,1,77,50,50,74
23887,100,10,1,1,73,50,50,84
23885,100,10,1,1,69,50,50,92
23888,100,10,1,1,75,50,50,80
23891,100,10,1,1,81,50,50,75
23893,100,10,1,1,85,50,50,75
23890,100,10,1,1,79,50,50,86
23892,100,10,1,1,83,50,50,87
23896,100,10,1,1,91,50,50,71
23894,100,10,1,1,87,50,50,93
23895,100,10,1,1,89,50,50,86
23897,100,10,1,1,93,50,50,83
23898,100,10,1,1,95,50,50,64
23851,100,10,1,1,1,50,50,586
23900,100,10,1,1,99,50,50,82
23899,100,10,1,1,97,50,50,103
23906,100,10,1,1,11,100,50,104
23909,100,10,1,1,17,100,50,104
23908,100,10,1,1,15,100,50,132
23905,100,10,1,1,9,100,50,137
23907,100,10,1,1,13,100,50,140
23904,100,10,1,1,7,100,50,161
23911,100,10,1,1,21,100,50,96
23912,100,10,1,1,23,100,50,93
23910,100,10,1,1,19,100,50,105
23913,100,10,1,1,25,100,50,101
23914,100,10,1,1,27,100,50,103
23903,100,10,1,1,5,100,50,187
23916,100,10,1,1,31,100,50,77
23919,100,10,1,1,37,100,50,76
23917,100,10,1,1,33,100,50,79
23918,100,10,1,1,35,100,50,98
23921,100,10,1,1,41,100,50,69
23915,100,10,1,1,29,100,50,139
23920,100,10,1,1,39,100,50,76
23922,100,10,1,1,43,100,50,77
23923,100,10,1,1,45,100,50,79
23926,100,10,1,1,51,100,50,87
23925,100,10,1,1,49,100,50,91
23902,100,10,1,1,3,100,50,306
23924,100,10,1,1,47,100,50,112
23927,100,10,1,1,53,100,50,76
23929,100,10,1,1,57,100,50,79
23928,100,10,1,1,55,100,50,84
23931,100,10,1,1,61,100,50,73
23930,100,10,1,1,59,100,50,83
23933,100,10,1,1,65,100,50,74
23934,100,10,1,1,67,100,50,85
23936,100,10,1,1,71,100,50,70
23932,100,10,1,1,63,100,50,95
23937,100,10,1,1,73,100,50,83
23935,100,10,1,1,69,100,50,102
23938,100,10,1,1,75,100,50,75
23939,100,10,1,1,77,100,50,76
23940,100,10,1,1,79,100,50,80
23941,100,10,1,1,81,100,50,83
23942,100,10,1,1,83,100,50,87
23943,100,10,1,1,85,100,50,59
23944,100,10,1,1,87,100,50,71
23946,100,10,1,1,91,100,50,72
23945,100,10,1,1,89,100,50,81
23949,100,10,1,1,97,100,50,70
23948,100,10,1,1,95,100,50,87
23947,100,10,1,1,93,100,50,89
23950,100,10,1,1,99,100,50,81
23957,100,10,1,1,13,200,50,92
23958,100,10,1,1,15,200,50,93
23959,100,10,1,1,17,200,50,91
23901,100,10,1,1,1,100,50,567
23956,100,10,1,1,11,200,50,130
23961,100,10,1,1,21,200,50,95
23960,100,10,1,1,19,200,50,99
23955,100,10,1,1,9,200,50,173
23962,100,10,1,1,23,200,50,92
23963,100,10,1,1,25,200,50,89
23954,100,10,1,1,7,200,50,175
23953,100,10,1,1,5,200,50,217
23952,100,10,1,1,3,200,50,247
23964,100,10,1,1,27,200,50,88
23965,100,10,1,1,29,200,50,81
